global_idx,scenario_id,category,rep_idx,seed,n_taxa,length_nt,theta,rho,beta,alpha,is_recombinant,num_true_trees,num_true_bps,segregating_sites,informative_sites,rhiz_detected,rhiz_num_bps,rhiz_bps,rhiz_time_ms,phi_p_val,phi_detected,maxchi_p_val,maxchi_detected,nss_p_val,nss_detected,phi_suite_time_ms,three_p_val,three_detected,three_time_ms,total_time_ms
686,power_n50_th5_rho4,power,36,25493235,50,1000,5.0,4.0,0.0,inf,True,16,15,22,18,False,0,,31.46,1.0,False,0.122,False,1.0,False,152.09,1.0,False,119.15,314.87
687,power_n50_th5_rho4,power,37,25501154,50,1000,5.0,4.0,0.0,inf,True,16,15,29,24,False,0,,35.39,0.0211,True,0.25,False,0.517,False,195.12,1.0,False,132.94,376.54
688,power_n50_th5_rho4,power,38,25509073,50,1000,5.0,4.0,0.0,inf,True,9,8,18,12,False,0,,34.82,0.105,False,0.469,False,0.083,False,128.93,1.0,False,109.68,287.26
689,power_n50_th5_rho4,power,39,25516992,50,1000,5.0,4.0,0.0,inf,True,20,19,29,24,False,0,,32.55,0.0198,True,0.191,False,0.043,True,199.14,1.0,False,133.88,378.81
690,power_n50_th5_rho4,power,40,25524911,50,1000,5.0,4.0,0.0,inf,True,12,11,28,25,False,0,,32.75,0.216,False,0.382,False,0.017,True,191.16,1.0,False,129.25,365.69
691,power_n50_th5_rho4,power,41,25532830,50,1000,5.0,4.0,0.0,inf,True,13,12,30,25,False,0,,29.76,0.0434,True,0.214,False,0.146,False,205.77,1.0,False,135.24,383.6
692,power_n50_th5_rho4,power,42,25540749,50,1000,5.0,4.0,0.0,inf,True,17,16,23,18,False,0,,32.16,1.0,False,0.043,True,1.0,False,160.03,1.0,False,114.22,317.71
693,power_n50_th5_rho4,power,43,25548668,50,1000,5.0,4.0,0.0,inf,True,17,16,14,12,False,0,,29.38,0.327,False,0.938,False,1.0,False,96.21,1.0,False,94.03,235.22
694,power_n50_th5_rho4,power,44,25556587,50,1000,5.0,4.0,0.0,inf,True,12,11,16,13,False,0,,33.87,0.218,False,0.671,False,0.489,False,115.7,1.0,False,98.31,260.54
695,power_n50_th5_rho4,power,45,25564506,50,1000,5.0,4.0,0.0,inf,True,14,13,11,9,False,0,,31.6,0.0583,False,0.825,False,0.069,False,79.87,1.0,False,85.4,210.93
696,power_n50_th5_rho4,power,46,25572425,50,1000,5.0,4.0,0.0,inf,True,11,10,15,10,False,0,,28.87,0.309,False,0.784,False,0.38,False,110.62,1.0,False,91.02,243.98
697,power_n50_th5_rho4,power,47,25580344,50,1000,5.0,4.0,0.0,inf,True,16,15,20,15,False,0,,34.56,0.191,False,0.258,False,0.167,False,144.92,1.0,False,101.84,292.49
698,power_n50_th5_rho4,power,48,25588263,50,1000,5.0,4.0,0.0,inf,True,25,24,40,33,False,0,,34.13,0.103,False,0.362,False,0.0,True,264.91,1.0,False,172.75,484.61
699,power_n50_th5_rho4,power,49,25596182,50,1000,5.0,4.0,0.0,inf,True,21,20,35,27,False,0,,33.49,0.331,False,0.233,False,0.0,True,228.66,1.0,False,157.51,433.72
700,power_n50_th5_rho16,power,0,25604101,50,1000,5.0,16.0,0.0,inf,True,38,37,14,8,False,0,,28.39,0.189,False,0.703,False,0.462,False,95.56,1.0,False,92.53,228.18
701,power_n50_th5_rho16,power,1,25612020,50,1000,5.0,16.0,0.0,inf,True,69,68,38,35,True,1,394,42.68,4.87e-08,True,0.039,True,0.107,False,248.63,1.0,False,161.55,466.45
702,power_n50_th5_rho16,power,2,25619939,50,1000,5.0,16.0,0.0,inf,True,41,40,19,14,False,0,,31.19,0.33,False,0.449,False,0.727,False,137.1,1.0,False,103.53,284.43
703,power_n50_th5_rho16,power,3,25627858,50,1000,5.0,16.0,0.0,inf,True,68,67,23,20,False,0,,31.23,3.24e-06,True,0.314,False,0.05,False,158.0,1.0,False,121.04,322.4
704,power_n50_th5_rho16,power,4,25635777,50,1000,5.0,16.0,0.0,inf,True,54,53,12,9,False,0,,29.73,0.102,False,0.999,False,0.038,True,80.23,1.0,False,88.11,210.72
705,power_n50_th5_rho16,power,5,25643696,50,1000,5.0,16.0,0.0,inf,True,53,52,21,14,False,0,,34.64,0.0949,False,0.129,False,0.006,True,158.27,1.0,False,121.05,325.5
706,power_n50_th5_rho16,power,6,25651615,50,1000,5.0,16.0,0.0,inf,True,54,53,23,16,False,0,,30.51,0.000177,True,0.461,False,0.112,False,167.39,1.0,False,121.63,333.19
707,power_n50_th5_rho16,power,7,25659534,50,1000,5.0,16.0,0.0,inf,True,69,68,13,9,False,0,,32.08,0.814,False,0.999,False,0.97,False,87.84,1.0,False,96.69,228.14
708,power_n50_th5_rho16,power,8,25667453,50,1000,5.0,16.0,0.0,inf,True,74,73,31,27,True,1,708,39.24,1.05e-06,True,0.124,False,0.05,False,210.22,1.0,False,157.63,419.41
709,power_n50_th5_rho16,power,9,25675372,50,1000,5.0,16.0,0.0,inf,True,65,64,23,16,False,0,,29.02,1.93e-05,True,0.949,False,0.0,True,164.61,1.0,False,127.89,334.11
710,power_n50_th5_rho16,power,10,25683291,50,1000,5.0,16.0,0.0,inf,True,67,66,20,15,False,0,,36.9,0.352,False,0.055,False,0.01,True,148.27,1.0,False,110.4,308.17
711,power_n50_th5_rho16,power,11,25691210,50,1000,5.0,16.0,0.0,inf,True,39,38,16,14,False,0,,35.46,0.00824,True,0.226,False,0.313,False,115.37,1.0,False,101.03,264.2
712,power_n50_th5_rho16,power,12,25699129,50,1000,5.0,16.0,0.0,inf,True,65,64,24,16,False,0,,33.87,0.000131,True,0.927,False,0.101,False,175.06,1.0,False,118.64,339.21
713,power_n50_th5_rho16,power,13,25707048,50,1000,5.0,16.0,0.0,inf,True,67,66,22,17,False,0,,30.87,0.00777,True,0.9,False,0.058,False,160.53,1.0,False,129.48,335.62
714,power_n50_th5_rho16,power,14,25714967,50,1000,5.0,16.0,0.0,inf,True,72,71,21,18,False,0,,30.97,0.101,False,0.723,False,0.16,False,152.43,1.0,False,116.71,311.85
715,power_n50_th5_rho16,power,15,25722886,50,1000,5.0,16.0,0.0,inf,True,78,77,13,12,False,0,,26.82,0.000353,True,0.894,False,0.003,True,95.83,1.0,False,95.13,229.8
716,power_n50_th5_rho16,power,16,25730805,50,1000,5.0,16.0,0.0,inf,True,67,66,26,17,False,0,,32.71,0.0236,True,0.165,False,0.005,True,181.75,1.0,False,126.73,354.32
717,power_n50_th5_rho16,power,17,25738724,50,1000,5.0,16.0,0.0,inf,True,58,57,32,24,False,0,,33.13,0.0762,False,0.083,False,0.012,True,215.37,1.0,False,145.19,406.27
718,power_n50_th5_rho16,power,18,25746643,50,1000,5.0,16.0,0.0,inf,True,55,54,35,28,False,0,,35.16,0.0247,True,0.012,True,0.03,True,231.48,1.0,False,157.42,436.71
719,power_n50_th5_rho16,power,19,25754562,50,1000,5.0,16.0,0.0,inf,True,61,60,22,12,True,1,628,43.85,0.00998,True,0.259,False,0.001,True,153.41,1.0,False,116.47,325.98
720,power_n50_th5_rho16,power,20,25762481,50,1000,5.0,16.0,0.0,inf,True,68,67,46,42,True,3,525;280;676,65.72,1.45e-19,True,0.004,True,0.0,True,315.52,1.0,False,186.97,581.12
721,power_n50_th5_rho16,power,21,25770400,50,1000,5.0,16.0,0.0,inf,True,55,54,27,19,False,0,,31.67,0.135,False,0.417,False,0.852,False,185.77,1.0,False,136.8,366.21
722,power_n50_th5_rho16,power,22,25778319,50,1000,5.0,16.0,0.0,inf,True,35,34,18,12,False,0,,34.02,0.0698,False,0.939,False,0.752,False,135.73,1.0,False,111.43,295.42
723,power_n50_th5_rho16,power,23,25786238,50,1000,5.0,16.0,0.0,inf,True,67,66,36,27,True,1,158,40.66,7.04e-07,True,0.209,False,0.001,True,256.77,1.0,False,162.21,470.84
724,power_n50_th5_rho16,power,24,25794157,50,1000,5.0,16.0,0.0,inf,True,71,70,35,33,True,1,678,53.53,0.000158,True,0.103,False,0.038,True,243.83,1.0,False,168.0,478.47
725,power_n50_th5_rho16,power,25,25802076,50,1000,5.0,16.0,0.0,inf,True,49,48,29,21,True,1,760,51.06,0.000506,True,0.467,False,0.002,True,206.81,1.0,False,144.8,415.81
726,power_n50_th5_rho16,power,26,25809995,50,1000,5.0,16.0,0.0,inf,True,66,65,24,17,False,0,,35.4,0.00885,True,0.953,False,0.343,False,174.36,1.0,False,129.24,353.18
727,power_n50_th5_rho16,power,27,25817914,50,1000,5.0,16.0,0.0,inf,True,49,48,22,18,False,0,,33.88,0.159,False,0.639,False,0.052,False,160.17,1.0,False,128.66,335.83
728,power_n50_th5_rho16,power,28,25825833,50,1000,5.0,16.0,0.0,inf,True,69,68,20,14,False,0,,32.0,0.178,False,0.494,False,0.595,False,144.2,1.0,False,119.75,308.86
729,power_n50_th5_rho16,power,29,25833752,50,1000,5.0,16.0,0.0,inf,True,46,45,25,16,False,0,,33.06,0.0116,True,0.418,False,0.019,True,176.36,1.0,False,133.22,355.43
730,power_n50_th5_rho16,power,30,25841671,50,1000,5.0,16.0,0.0,inf,True,72,71,22,18,False,0,,33.58,0.0202,True,0.786,False,0.259,False,164.12,1.0,False,119.09,330.55
731,power_n50_th5_rho16,power,31,25849590,50,1000,5.0,16.0,0.0,inf,True,59,58,13,12,False,0,,32.29,0.0154,True,0.78,False,0.001,True,97.74,1.0,False,91.94,237.62
732,power_n50_th5_rho16,power,32,25857509,50,1000,5.0,16.0,0.0,inf,True,63,62,32,26,True,1,308,49.57,3.22e-05,True,0.052,False,0.0,True,221.28,1.0,False,152.96,438.75
733,power_n50_th5_rho16,power,33,25865428,50,1000,5.0,16.0,0.0,inf,True,54,53,19,16,True,1,794,40.11,0.00158,True,0.132,False,0.003,True,142.28,1.0,False,106.67,302.42
734,power_n50_th5_rho16,power,34,25873347,50,1000,5.0,16.0,0.0,inf,True,55,54,35,30,True,1,396,56.45,0.000233,True,0.02,True,0.0,True,241.36,1.0,False,160.78,471.56
735,power_n50_th5_rho16,power,35,25881266,50,1000,5.0,16.0,0.0,inf,True,71,70,26,16,False,0,,32.38,1.82e-05,True,0.65,False,0.001,True,186.48,1.0,False,138.03,370.32
736,power_n50_th5_rho16,power,36,25889185,50,1000,5.0,16.0,0.0,inf,True,68,67,28,25,False,0,,36.77,0.000429,True,0.039,True,0.001,True,196.29,1.0,False,144.17,392.59
737,power_n50_th5_rho16,power,37,25897104,50,1000,5.0,16.0,0.0,inf,True,74,73,25,18,False,0,,35.87,0.00186,True,0.565,False,0.008,True,187.17,1.0,False,132.7,368.01
738,power_n50_th5_rho16,power,38,25905023,50,1000,5.0,16.0,0.0,inf,True,55,54,23,18,False,0,,43.46,0.0638,False,0.664,False,0.395,False,167.5,1.0,False,120.55,345.32
739,power_n50_th5_rho16,power,39,25912942,50,1000,5.0,16.0,0.0,inf,True,55,54,20,11,False,0,,29.95,0.203,False,0.656,False,0.163,False,154.45,1.0,False,113.5,310.34
740,power_n50_th5_rho16,power,40,25920861,50,1000,5.0,16.0,0.0,inf,True,58,57,16,13,False,0,,39.99,0.0166,True,0.354,False,0.004,True,123.67,1.0,False,98.79,275.61
741,power_n50_th5_rho16,power,41,25928780,50,1000,5.0,16.0,0.0,inf,True,74,73,24,22,False,0,,32.7,0.00826,True,0.122,False,0.033,True,173.97,1.0,False,129.98,350.18
742,power_n50_th5_rho16,power,42,25936699,50,1000,5.0,16.0,0.0,inf,True,50,49,28,25,False,0,,34.48,0.0664,False,0.213,False,0.075,False,194.0,1.0,False,140.18,380.61
743,power_n50_th5_rho16,power,43,25944618,50,1000,5.0,16.0,0.0,inf,True,61,60,24,20,False,0,,35.05,6.18e-07,True,0.601,False,0.001,True,172.31,1.0,False,129.79,350.52
744,power_n50_th5_rho16,power,44,25952537,50,1000,5.0,16.0,0.0,inf,True,57,56,13,10,False,0,,33.75,0.0803,False,0.613,False,0.017,True,90.18,1.0,False,87.71,225.59
745,power_n50_th5_rho16,power,45,25960456,50,1000,5.0,16.0,0.0,inf,True,67,66,16,9,False,0,,33.13,0.0881,False,0.809,False,0.26,False,123.4,1.0,False,99.94,270.05
746,power_n50_th5_rho16,power,46,25968375,50,1000,5.0,16.0,0.0,inf,True,74,73,25,17,False,0,,37.6,0.00679,True,0.429,False,0.016,True,186.52,1.0,False,124.73,361.45
747,power_n50_th5_rho16,power,47,25976294,50,1000,5.0,16.0,0.0,inf,True,65,64,23,19,True,1,518,39.88,0.000817,True,0.064,False,0.001,True,166.78,1.0,False,119.66,341.44
748,power_n50_th5_rho16,power,48,25984213,50,1000,5.0,16.0,0.0,inf,True,54,53,11,8,False,0,,25.98,0.0348,True,0.921,False,0.003,True,80.1,1.0,False,91.31,208.09
749,power_n50_th5_rho16,power,49,25992132,50,1000,5.0,16.0,0.0,inf,True,62,61,29,24,False,0,,39.2,1.62e-08,True,0.412,False,0.0,True,200.71,1.0,False,143.14,400.77
750,power_n50_th5_rho64,power,0,26000051,50,1000,5.0,64.0,0.0,inf,True,215,214,25,21,False,0,,48.48,0.0798,False,0.73,False,0.011,True,177.2,1.0,False,144.59,381.9
751,power_n50_th5_rho64,power,1,26007970,50,1000,5.0,64.0,0.0,inf,True,259,258,26,23,False,0,,36.55,1.59e-05,True,0.444,False,0.021,True,182.54,1.0,False,148.16,382.04
752,power_n50_th5_rho64,power,2,26015889,50,1000,5.0,64.0,0.0,inf,True,217,216,21,16,False,0,,32.08,0.148,False,0.362,False,0.022,True,147.09,1.0,False,134.43,327.02
753,power_n50_th5_rho64,power,3,26023808,50,1000,5.0,64.0,0.0,inf,True,213,212,19,15,False,0,,35.17,0.0257,True,0.738,False,0.486,False,138.4,1.0,False,127.97,315.72
754,power_n50_th5_rho64,power,4,26031727,50,1000,5.0,64.0,0.0,inf,True,211,210,23,19,False,0,,33.52,0.15,False,0.589,False,0.354,False,166.3,1.0,False,122.29,343.34
755,power_n50_th5_rho64,power,5,26039646,50,1000,5.0,64.0,0.0,inf,True,257,256,26,20,False,0,,32.34,3.77e-06,True,0.529,False,0.0,True,188.94,1.0,False,135.19,370.74
756,power_n50_th5_rho64,power,6,26047565,50,1000,5.0,64.0,0.0,inf,True,218,217,21,20,False,0,,37.83,0.00019,True,0.633,False,0.03,True,157.51,1.0,False,118.51,326.28
757,power_n50_th5_rho64,power,7,26055484,50,1000,5.0,64.0,0.0,inf,True,253,252,35,26,False,0,,36.25,1.53e-05,True,0.69,False,0.005,True,244.18,1.0,False,179.7,475.03
758,power_n50_th5_rho64,power,8,26063403,50,1000,5.0,64.0,0.0,inf,True,216,215,20,15,False,0,,35.12,0.000201,True,0.084,False,0.006,True,146.01,1.0,False,121.48,318.41
759,power_n50_th5_rho64,power,9,26071322,50,1000,5.0,64.0,0.0,inf,True,214,213,20,15,False,0,,34.86,8.94e-05,True,0.308,False,0.0,True,142.85,1.0,False,119.61,314.11
760,power_n50_th5_rho64,power,10,26079241,50,1000,5.0,64.0,0.0,inf,True,180,179,24,22,False,0,,40.16,0.00849,True,0.929,False,0.0,True,171.5,1.0,False,130.75,357.77
761,power_n50_th5_rho64,power,11,26087160,50,1000,5.0,64.0,0.0,inf,True,216,215,21,18,False,0,,37.36,0.00608,True,0.954,False,0.0,True,149.18,1.0,False,123.44,322.5
762,power_n50_th5_rho64,power,12,26095079,50,1000,5.0,64.0,0.0,inf,True,186,185,22,16,True,1,254,42.18,5.6e-07,True,0.943,False,0.001,True,159.16,1.0,False,145.38,360.19
763,power_n50_th5_rho64,power,13,26102998,50,1000,5.0,64.0,0.0,inf,True,199,198,20,12,False,0,,33.29,0.0101,True,0.116,False,0.055,False,145.18,1.0,False,134.9,326.72
764,power_n50_th5_rho64,power,14,26110917,50,1000,5.0,64.0,0.0,inf,True,193,192,25,23,True,1,580,50.83,2.19e-05,True,0.361,False,0.354,False,188.3,1.0,False,129.39,380.02
765,power_n50_th5_rho64,power,15,26118836,50,1000,5.0,64.0,0.0,inf,True,198,197,22,18,False,0,,47.73,0.000171,True,0.975,False,0.0,True,158.33,1.0,False,120.1,339.41
766,power_n50_th5_rho64,power,16,26126755,50,1000,5.0,64.0,0.0,inf,True,210,209,34,25,False,0,,34.96,5.11e-06,True,0.185,False,0.082,False,231.52,1.0,False,149.66,429.78
767,power_n50_th5_rho64,power,17,26134674,50,1000,5.0,64.0,0.0,inf,True,207,206,13,11,False,0,,34.77,0.00885,True,0.906,False,0.02,True,89.18,1.0,False,87.77,225.66
768,power_n50_th5_rho64,power,18,26142593,50,1000,5.0,64.0,0.0,inf,True,218,217,16,16,False,0,,34.35,9.75e-06,True,0.69,False,0.003,True,119.61,1.0,False,109.74,277.83
769,power_n50_th5_rho64,power,19,26150512,50,1000,5.0,64.0,0.0,inf,True,232,231,24,22,False,0,,33.96,2.19e-06,True,0.287,False,0.01,True,176.34,1.0,False,128.17,353.02
770,power_n50_th5_rho64,power,20,26158431,50,1000,5.0,64.0,0.0,inf,True,225,224,25,19,False,0,,32.82,0.0303,True,0.248,False,0.059,False,180.63,1.0,False,133.83,361.55
771,power_n50_th5_rho64,power,21,26166350,50,1000,5.0,64.0,0.0,inf,True,221,220,24,19,True,1,413,54.78,0.000971,True,0.997,False,0.115,False,175.64,1.0,False,126.22,369.6
772,power_n50_th5_rho64,power,22,26174269,50,1000,5.0,64.0,0.0,inf,True,242,241,29,23,False,0,,35.3,3.09e-05,True,0.361,False,0.0,True,205.03,1.0,False,140.66,393.34
773,power_n50_th5_rho64,power,23,26182188,50,1000,5.0,64.0,0.0,inf,True,210,209,22,15,False,0,,33.69,0.0671,False,0.925,False,0.459,False,162.77,1.0,False,115.51,325.51
774,power_n50_th5_rho64,power,24,26190107,50,1000,5.0,64.0,0.0,inf,True,182,181,20,16,False,0,,35.03,0.0107,True,0.477,False,0.46,False,149.6,1.0,False,121.29,318.54
775,power_n50_th5_rho64,power,25,26198026,50,1000,5.0,64.0,0.0,inf,True,195,194,20,17,False,0,,31.62,0.0486,True,0.151,False,0.017,True,146.9,1.0,False,118.09,309.75
776,power_n50_th5_rho64,power,26,26205945,50,1000,5.0,64.0,0.0,inf,True,184,183,26,21,False,0,,32.54,0.279,False,0.139,False,0.072,False,184.94,1.0,False,132.93,362.34
777,power_n50_th5_rho64,power,27,26213864,50,1000,5.0,64.0,0.0,inf,True,198,197,22,13,False,0,,40.48,0.0534,False,1.0,False,0.12,False,160.86,1.0,False,113.2,326.65
778,power_n50_th5_rho64,power,28,26221783,50,1000,5.0,64.0,0.0,inf,True,229,228,25,21,False,0,,34.08,0.000595,True,0.686,False,0.002,True,183.08,1.0,False,130.98,361.62
779,power_n50_th5_rho64,power,29,26229702,50,1000,5.0,64.0,0.0,inf,True,217,216,24,20,False,0,,38.73,0.0069,True,0.207,False,0.03,True,170.39,1.0,False,127.55,350.93
780,power_n50_th5_rho64,power,30,26237621,50,1000,5.0,64.0,0.0,inf,True,173,172,13,9,False,0,,35.81,0.0768,False,0.853,False,0.418,False,92.31,1.0,False,95.44,236.12
781,power_n50_th5_rho64,power,31,26245540,50,1000,5.0,64.0,0.0,inf,True,235,234,25,18,False,0,,34.64,0.000115,True,0.958,False,0.073,False,185.88,1.0,False,120.79,354.06
782,power_n50_th5_rho64,power,32,26253459,50,1000,5.0,64.0,0.0,inf,True,258,257,23,15,False,0,,31.19,0.0187,True,0.388,False,0.058,False,172.96,1.0,False,117.54,334.05
783,power_n50_th5_rho64,power,33,26261378,50,1000,5.0,64.0,0.0,inf,True,170,169,24,20,False,0,,34.57,0.00013,True,0.559,False,0.218,False,177.32,1.0,False,124.4,350.81
784,power_n50_th5_rho64,power,34,26269297,50,1000,5.0,64.0,0.0,inf,True,244,243,25,19,False,0,,37.11,0.0141,True,0.969,False,0.125,False,182.64,1.0,False,132.37,367.48
785,power_n50_th5_rho64,power,35,26277216,50,1000,5.0,64.0,0.0,inf,True,203,202,22,19,False,0,,32.88,5.28e-06,True,0.501,False,0.581,False,162.43,1.0,False,123.68,330.97
786,power_n50_th5_rho64,power,36,26285135,50,1000,5.0,64.0,0.0,inf,True,225,224,20,16,False,0,,32.26,0.0018,True,0.687,False,0.008,True,148.18,1.0,False,117.7,311.62
787,power_n50_th5_rho64,power,37,26293054,50,1000,5.0,64.0,0.0,inf,True,238,237,35,29,True,3,235;410;533,50.25,7.17e-06,True,0.114,False,0.0,True,242.83,1.0,False,151.46,458.52
788,power_n50_th5_rho64,power,38,26300973,50,1000,5.0,64.0,0.0,inf,True,203,202,18,13,False,0,,37.29,0.00264,True,0.757,False,0.009,True,134.4,1.0,False,109.03,294.54
789,power_n50_th5_rho64,power,39,26308892,50,1000,5.0,64.0,0.0,inf,True,254,253,21,18,False,0,,35.3,0.47,False,0.413,False,0.716,False,152.67,1.0,False,112.75,318.48
790,power_n50_th5_rho64,power,40,26316811,50,1000,5.0,64.0,0.0,inf,True,209,208,18,15,False,0,,29.51,0.0212,True,0.958,False,0.079,False,135.99,1.0,False,108.8,287.78
791,power_n50_th5_rho64,power,41,26324730,50,1000,5.0,64.0,0.0,inf,True,235,234,17,14,False,0,,31.8,0.042,True,0.838,False,0.109,False,129.79,1.0,False,106.07,280.36
792,power_n50_th5_rho64,power,42,26332649,50,1000,5.0,64.0,0.0,inf,True,241,240,19,13,False,0,,38.33,0.0738,False,1.0,False,0.455,False,144.97,1.0,False,126.49,322.72
793,power_n50_th5_rho64,power,43,26340568,50,1000,5.0,64.0,0.0,inf,True,205,204,23,21,False,0,,39.67,0.157,False,0.089,False,0.001,True,166.33,1.0,False,126.71,346.06
794,power_n50_th5_rho64,power,44,26348487,50,1000,5.0,64.0,0.0,inf,True,184,183,15,14,False,0,,32.63,0.137,False,0.668,False,0.214,False,115.11,1.0,False,96.97,257.58
795,power_n50_th5_rho64,power,45,26356406,50,1000,5.0,64.0,0.0,inf,True,249,248,19,15,False,0,,36.93,0.157,False,0.615,False,0.857,False,149.22,1.0,False,111.73,311.91
796,power_n50_th5_rho64,power,46,26364325,50,1000,5.0,64.0,0.0,inf,True,221,220,21,16,False,0,,32.58,0.0417,True,0.242,False,0.307,False,164.84,1.0,False,110.74,320.97
797,power_n50_th5_rho64,power,47,26372244,50,1000,5.0,64.0,0.0,inf,True,237,236,27,24,False,0,,33.85,0.0246,True,0.045,True,0.079,False,198.05,1.0,False,131.9,376.75
798,power_n50_th5_rho64,power,48,26380163,50,1000,5.0,64.0,0.0,inf,True,213,212,24,21,True,1,610,42.98,7.91e-06,True,0.689,False,0.3,False,174.08,1.0,False,127.47,375.18
799,power_n50_th5_rho64,power,49,26388082,50,1000,5.0,64.0,0.0,inf,True,204,203,20,18,False,0,,33.46,0.356,False,0.277,False,0.222,False,146.51,1.0,False,115.25,326.36
800,power_n50_th10_rho1,power,0,26396001,50,1000,10.0,1.0,0.0,inf,True,4,3,44,17,False,0,,39.44,0.293,False,0.001,True,1.0,False,295.21,1.0,False,166.5,514.39
801,power_n50_th10_rho1,power,1,26403920,50,1000,10.0,1.0,0.0,inf,True,8,7,41,29,False,0,,35.27,0.122,False,0.627,False,1.0,False,273.67,1.0,False,170.28,491.69
802,power_n50_th10_rho1,power,2,26411839,50,1000,10.0,1.0,0.0,inf,True,4,3,58,52,True,1,233,45.4,0.35,False,0.355,False,0.474,False,382.19,1.0,False,228.2,669.58
803,power_n50_th10_rho1,power,3,26419758,50,1000,10.0,1.0,0.0,inf,True,3,2,56,22,False,0,,36.73,0.47,False,0.538,False,0.835,False,370.51,1.0,False,204.37,623.34
804,power_n50_th10_rho1,power,4,26427677,50,1000,10.0,1.0,0.0,inf,True,4,3,29,20,False,0,,31.98,0.238,False,0.004,True,1.0,False,199.68,1.0,False,135.79,380.92
805,power_n50_th10_rho1,power,5,26435596,50,1000,10.0,1.0,0.0,inf,True,7,6,38,19,False,0,,34.25,0.00856,True,0.007,True,0.074,False,257.65,1.0,False,162.05,471.06
806,power_n50_th10_rho1,power,6,26443515,50,1000,10.0,1.0,0.0,inf,True,9,8,42,28,False,0,,36.71,1.0,False,0.94,False,1.0,False,283.79,1.0,False,164.32,499.89
807,power_n50_th10_rho1,power,7,26451434,50,1000,10.0,1.0,0.0,inf,True,7,6,62,51,False,0,,37.77,0.668,False,0.536,False,0.23,False,412.39,1.0,False,226.97,691.12
808,power_n50_th10_rho1,power,8,26459353,50,1000,10.0,1.0,0.0,inf,True,7,6,47,34,True,1,598,50.75,0.0307,True,0.014,True,0.004,True,317.04,4.27326e-07,True,187.66,569.85
809,power_n50_th10_rho1,power,9,26467272,50,1000,10.0,1.0,0.0,inf,True,5,4,25,14,False,0,,34.11,1.0,False,0.604,False,1.0,False,180.71,1.0,False,122.25,350.03
810,power_n50_th10_rho1,power,10,26475191,50,1000,10.0,1.0,0.0,inf,True,6,5,27,19,False,0,,33.26,0.0717,False,0.916,False,0.065,False,188.67,1.0,False,130.19,364.38
811,power_n50_th10_rho1,power,11,26483110,50,1000,10.0,1.0,0.0,inf,True,4,3,31,24,False,0,,37.08,0.437,False,0.909,False,0.317,False,219.15,1.0,False,140.12,409.68
812,power_n50_th10_rho1,power,12,26491029,50,1000,10.0,1.0,0.0,inf,True,4,3,43,40,False,0,,33.61,1.0,False,0.071,False,1.0,False,296.78,1.0,False,191.91,536.07
813,power_n50_th10_rho1,power,13,26498948,50,1000,10.0,1.0,0.0,inf,True,4,3,34,29,False,0,,33.64,1.0,False,0.081,False,1.0,False,236.59,1.0,False,154.33,436.91
814,power_n50_th10_rho1,power,14,26506867,50,1000,10.0,1.0,0.0,inf,True,4,3,35,26,False,0,,30.86,0.169,False,0.291,False,0.295,False,242.15,1.0,False,160.51,446.31
815,power_n50_th10_rho1,power,15,26514786,50,1000,10.0,1.0,0.0,inf,True,5,4,34,22,False,0,,36.54,1.0,False,0.804,False,1.0,False,242.92,1.0,False,144.54,436.07
816,power_n50_th10_rho1,power,16,26522705,50,1000,10.0,1.0,0.0,inf,True,4,3,43,31,False,0,,36.0,0.000104,True,0.053,False,0.0,True,296.71,1.0,False,176.85,521.59
817,power_n50_th10_rho1,power,17,26530624,50,1000,10.0,1.0,0.0,inf,True,5,4,59,47,True,1,224,43.4,0.434,False,0.294,False,0.006,True,395.55,1.0,False,223.97,674.22
818,power_n50_th10_rho1,power,18,26538543,50,1000,10.0,1.0,0.0,inf,True,8,7,38,30,True,1,543,53.13,2.8e-05,True,0.063,False,0.014,True,261.48,1.0,False,166.35,496.42
819,power_n50_th10_rho1,power,19,26546462,50,1000,10.0,1.0,0.0,inf,True,8,7,32,21,False,0,,38.63,0.135,False,0.597,False,0.491,False,217.13,1.0,False,143.96,414.38
820,power_n50_th10_rho1,power,20,26554381,50,1000,10.0,1.0,0.0,inf,True,5,4,45,25,False,0,,37.49,1.0,False,0.0,True,1.0,False,299.6,1.0,False,179.12,528.79
